city_id,city_name,extract_date,temperature(°C),sunrise_local_hour,sunset_local_hour,humidity(%),wind(m/s),rain(mm),cloud(%),snowfall(mm),daily_score(/10)
3128760,barcelone,2024-09-13,17.8,07:30:00,20:04:00,73,2.28,0.2,11,0.0,5.75
3128760,barcelone,2024-09-14,18.1,07:31:00,20:02:00,63,2.39,0.0,12,0.0,8.75
3128760,barcelone,2024-09-15,18.3,07:32:00,20:00:00,62,2.1,0.0,0,0.0,8.75
3128760,barcelone,2024-09-16,19.7,07:33:00,19:59:00,57,2.19,0.0,33,0.0,8.75
3128760,barcelone,2024-09-17,18.9,07:34:00,19:57:00,61,2.69,1.6,58,0.0,6.75
3128760,barcelone,2024-09-18,18.9,07:35:00,19:55:00,71,2.78,1.2,66,0.0,6.0
3128760,barcelone,2024-09-19,18.8,07:36:00,19:53:00,80,2.03,2.0,47,0.0,5.75
3128760,barcelone,2024-09-20,18.2,07:37:00,19:52:00,84,1.84,2.0,79,0.0,4.75
3128760,barcelone,2024-09-21,19.5,07:38:00,19:50:00,84,2.61,3.0,90,0.0,4.25
3128760,barcelone,2024-09-22,19.6,07:39:00,19:48:00,88,1.47,7.3,58,0.0,4.75
3128760,barcelone,2024-09-23,19.0,07:40:00,19:46:00,87,2.04,5.5,48,0.0,5.25
3128760,barcelone,2024-09-24,19.7,07:41:00,19:45:00,82,2.09,9.1,59,0.0,4.75
3128760,barcelone,2024-09-25,20.2,07:42:00,19:43:00,76,2.24,0.1,58,0.0,7.75
3128760,barcelone,2024-09-26,23.1,07:43:00,19:41:00,72,2.77,0.0,28,0.0,9.25
3128760,barcelone,2024-09-27,21.0,07:44:00,19:40:00,57,3.12,0.0,25,0.0,9.5
3128760,barcelone,2024-09-28,17.1,07:45:00,19:38:00,56,2.84,0.0,3,0.0,7.5
3128760,barcelone,2024-09-29,18.5,07:46:00,19:36:00,69,3.12,0.3,26,0.0,7.25
3128760,barcelone,2024-09-30,19.5,07:48:00,19:35:00,81,2.54,0.0,9,0.0,7.25
3128760,barcelone,2024-10-01,20.0,07:49:00,19:33:00,85,3.15,0.0,73,0.0,7.5
3128760,barcelone,2024-10-02,19.4,07:50:00,19:31:00,90,2.22,14.4,87,0.0,4.25
3128760,barcelone,2024-10-03,18.1,07:51:00,19:30:00,78,3.11,27.9,40,0.0,5.5
3128760,barcelone,2024-10-04,17.0,07:52:00,19:28:00,68,2.63,0.0,34,0.0,7.5
3128760,barcelone,2024-10-05,17.2,07:53:00,19:26:00,78,1.86,0.3,65,0.0,5.25
3128760,barcelone,2024-10-06,19.6,07:54:00,19:25:00,79,1.73,0.0,63,0.0,7.5
3128760,barcelone,2024-10-07,20.7,07:55:00,19:23:00,90,1.44,0.0,100,0.0,7.5
3128760,barcelone,2024-10-08,20.0,07:56:00,19:21:00,66,3.66,5.3,66,0.0,7.0
3128760,barcelone,2024-10-09,20.3,07:57:00,19:20:00,68,4.27,0.2,70,0.0,8.0
3128760,barcelone,2024-10-10,19.2,07:58:00,19:18:00,67,2.25,0.0,17,0.0,8.75
3128760,barcelone,2024-10-11,16.9,07:59:00,19:16:00,81,1.55,0.1,42,0.0,5.0
3128760,barcelone,2024-10-12,18.3,08:00:00,19:15:00,87,2.32,1.9,83,0.0,4.75
3128760,barcelone,2024-10-13,18.3,08:01:00,19:13:00,87,2.19,0.0,61,0.0,6.75
3128760,barcelone,2024-10-14,19.8,08:03:00,19:12:00,90,2.79,0.0,90,0.0,6.25
3128760,barcelone,2024-10-15,20.4,08:04:00,19:10:00,88,3.29,5.7,84,0.0,5.0
3128760,barcelone,2024-10-16,19.9,08:05:00,19:08:00,88,2.08,14.0,55,0.0,4.75
3128760,barcelone,2024-10-17,18.7,08:06:00,19:07:00,83,2.34,5.4,57,0.0,4.75
3128760,barcelone,2024-10-18,15.9,08:07:00,19:05:00,72,2.44,0.1,49,0.0,5.75
3128760,barcelone,2024-10-19,14.9,08:08:00,19:04:00,79,1.72,0.0,26,0.0,6.75
3128760,barcelone,2024-10-20,17.2,08:09:00,19:03:00,76,1.78,0.0,97,0.0,5.75
3128760,barcelone,2024-10-21,17.8,08:10:00,19:01:00,81,2.19,0.0,43,0.0,6.0
3128760,barcelone,2024-10-22,17.5,08:12:00,19:00:00,84,2.39,0.1,64,0.0,4.5
3128760,barcelone,2024-10-23,17.3,08:13:00,18:58:00,84,1.61,0.0,35,0.0,6.0
3128760,barcelone,2024-10-24,16.7,08:14:00,18:57:00,89,1.48,0.3,77,0.0,4.0
3128760,barcelone,2024-10-25,16.8,08:15:00,18:55:00,92,1.7,7.8,99,0.0,3.0
3128760,barcelone,2024-10-26,16.0,08:16:00,18:54:00,93,1.74,12.3,78,0.0,3.0
3128760,barcelone,2024-10-27,14.6,08:17:00,18:53:00,85,3.15,5.9,93,0.0,2.5
3128760,barcelone,2024-10-28,18.1,08:19:00,18:51:00,85,4.64,6.9,99,0.0,3.75
3128760,barcelone,2024-10-29,18.6,08:20:00,18:50:00,84,4.76,0.4,82,0.0,4.75
3128760,barcelone,2024-10-30,18.5,08:21:00,18:49:00,86,6.16,35.3,92,0.0,3.25
3128760,barcelone,2024-10-31,18.8,08:22:00,18:47:00,85,3.85,4.9,43,0.0,4.75
3128760,barcelone,2024-11-01,16.7,08:23:00,18:46:00,87,2.28,7.5,95,0.0,3.0
3128760,barcelone,2024-11-02,16.6,08:25:00,18:45:00,86,3.6,20.0,95,0.0,2.5
3128760,barcelone,2024-11-03,16.7,08:26:00,18:44:00,91,2.52,2.7,87,0.0,3.5
3128760,barcelone,2024-11-04,17.6,08:27:00,18:43:00,93,2.44,13.9,93,0.0,3.0
3128760,barcelone,2024-11-05,17.8,08:28:00,18:41:00,90,1.44,6.7,68,0.0,3.5
3128760,barcelone,2024-11-06,16.6,08:29:00,18:40:00,92,1.57,7.8,53,0.0,3.5
3128760,barcelone,2024-11-07,16.1,08:31:00,18:39:00,87,2.56,12.0,69,0.0,3.5
3128760,barcelone,2024-11-08,15.2,08:32:00,18:38:00,87,1.56,0.3,55,0.0,4.5
3128760,barcelone,2024-11-09,14.8,08:33:00,18:37:00,92,1.5,5.3,58,0.0,3.5
3128760,barcelone,2024-11-10,15.6,08:34:00,18:36:00,82,2.28,0.0,24,0.0,6.0
3128760,barcelone,2024-11-11,13.8,08:35:00,18:35:00,82,2.02,0.0,34,0.0,5.25
3128760,barcelone,2024-11-12,11.8,08:37:00,18:34:00,86,2.58,1.1,87,0.0,2.75
3128760,barcelone,2024-11-13,12.4,08:38:00,18:33:00,79,3.9,12.4,92,0.0,2.5
3128760,barcelone,2024-11-14,12.8,08:39:00,18:32:00,78,1.93,0.0,16,0.0,6.0
3128760,barcelone,2024-11-15,13.7,08:40:00,18:32:00,77,1.22,0.2,67,0.0,4.5
3128760,barcelone,2024-11-16,13.2,08:41:00,18:31:00,88,1.7,0.0,45,0.0,5.25
3128760,barcelone,2024-11-17,13.2,08:43:00,18:30:00,86,1.68,0.0,32,0.0,5.25
3128760,barcelone,2024-11-18,12.5,08:44:00,18:29:00,91,2.01,0.5,49,0.0,4.25
3128760,barcelone,2024-11-19,13.1,08:45:00,18:28:00,87,1.81,0.0,56,0.0,4.75
3128760,barcelone,2024-11-20,16.2,08:46:00,18:28:00,63,4.5,0.0,94,0.0,5.25
3128760,barcelone,2024-11-21,15.1,08:47:00,18:27:00,70,3.56,0.1,97,0.0,3.5
3128760,barcelone,2024-11-22,15.1,08:49:00,18:26:00,59,3.66,0.0,48,0.0,6.25
3128760,barcelone,2024-11-23,13.0,08:50:00,18:26:00,83,1.81,1.1,52,0.0,3.25
3128760,barcelone,2024-11-24,15.4,08:51:00,18:25:00,87,1.03,1.2,57,0.0,3.25
3128760,barcelone,2024-11-25,15.1,08:52:00,18:25:00,93,1.97,0.0,74,0.0,4.75
3128760,barcelone,2024-11-26,13.6,08:53:00,18:24:00,79,1.51,0.1,54,0.0,4.5
3128760,barcelone,2024-11-27,11.7,08:54:00,18:24:00,78,1.54,0.0,49,0.0,6.0
3128760,barcelone,2024-11-28,9.8,08:55:00,18:23:00,83,1.91,0.0,0,0.0,5.25
3128760,barcelone,2024-11-29,10.6,08:56:00,18:23:00,81,1.92,0.0,6,0.0,5.25
3128760,barcelone,2024-11-30,10.8,08:57:00,18:23:00,89,1.54,0.0,12,0.0,5.25
3128760,barcelone,2024-12-01,12.5,08:58:00,18:23:00,91,1.83,0.0,72,0.0,4.75
3128760,barcelone,2024-12-02,11.8,08:59:00,18:22:00,83,2.38,0.0,65,0.0,4.75
3128760,barcelone,2024-12-03,11.1,09:00:00,18:22:00,87,1.92,0.0,47,0.0,5.25
3128760,barcelone,2024-12-04,11.5,09:01:00,18:22:00,85,1.08,2.3,48,0.0,3.75
3128760,barcelone,2024-12-05,9.8,09:02:00,18:22:00,74,2.17,0.0,77,0.0,5.0
3128760,barcelone,2024-12-06,12.5,09:03:00,18:22:00,77,2.1,0.0,95,0.0,5.0
3128760,barcelone,2024-12-07,12.5,09:04:00,18:22:00,73,3.04,0.0,36,0.0,5.5
3128760,barcelone,2024-12-08,9.8,09:05:00,18:22:00,56,4.49,0.0,40,0.0,6.25
3128760,barcelone,2024-12-09,9.0,09:06:00,18:22:00,64,3.66,0.7,48,0.0,5.25
3128760,barcelone,2024-12-10,6.9,09:07:00,18:22:00,87,1.05,12.0,88,0.0,2.25
3128760,barcelone,2024-12-11,7.6,09:08:00,18:22:00,92,2.09,21.1,91,0.0,2.25
3128760,barcelone,2024-12-12,10.1,09:08:00,18:22:00,83,3.57,5.4,91,0.0,1.75
3128760,barcelone,2024-12-13,10.0,09:09:00,18:22:00,87,1.49,0.7,39,0.0,4.25
3128760,barcelone,2024-12-14,8.5,09:10:00,18:22:00,78,2.29,0.0,9,0.0,6.0
3128760,barcelone,2024-12-15,7.9,09:11:00,18:23:00,79,1.82,0.0,2,0.0,6.0
3128760,barcelone,2024-12-16,7.0,09:11:00,18:23:00,79,2.32,0.0,0,0.0,6.0
3128760,barcelone,2024-12-17,8.3,09:12:00,18:23:00,80,2.56,0.0,42,0.0,5.25
3128760,barcelone,2024-12-18,8.1,09:12:00,18:24:00,81,1.74,0.0,27,0.0,5.25
3128760,barcelone,2024-12-19,12.5,09:13:00,18:24:00,63,3.61,0.0,45,0.0,6.25
3128760,barcelone,2024-12-20,9.4,09:13:00,18:24:00,65,1.53,0.0,4,0.0,6.75
3128760,barcelone,2024-12-21,7.2,09:14:00,18:25:00,71,1.95,0.0,26,0.0,6.0
3128760,barcelone,2024-12-22,10.9,09:14:00,18:25:00,75,3.51,0.0,42,0.0,5.5
3128760,barcelone,2024-12-23,10.1,09:15:00,18:26:00,56,1.97,0.0,8,0.0,6.75
3128760,barcelone,2024-12-24,8.5,09:15:00,18:27:00,70,1.32,0.0,58,0.0,5.5
3128760,barcelone,2024-12-25,9.6,09:16:00,18:27:00,85,1.2,0.0,19,0.0,5.25
3128760,barcelone,2024-12-26,11.1,09:16:00,18:28:00,92,1.18,0.0,80,0.0,4.25
3128760,barcelone,2024-12-27,9.6,09:16:00,18:29:00,81,1.68,0.0,26,0.0,5.25
3128760,barcelone,2024-12-28,6.7,09:17:00,18:29:00,83,1.65,0.0,1,0.0,5.25
3128760,barcelone,2024-12-29,6.4,09:17:00,18:30:00,80,1.87,0.0,3,0.0,5.25
3128760,barcelone,2024-12-30,5.6,09:17:00,18:31:00,79,1.76,0.0,1,0.0,6.0
3128760,barcelone,2024-12-31,5.9,09:17:00,18:32:00,84,1.82,0.0,21,0.0,5.25
3128760,barcelone,2025-01-01,7.5,09:17:00,18:33:00,86,1.71,0.0,49,0.0,5.25
3128760,barcelone,2025-01-02,6.4,09:17:00,18:33:00,77,2.6,0.0,24,0.0,6.0
3128760,barcelone,2025-01-03,8.3,09:17:00,18:34:00,70,3.26,0.0,94,0.0,4.5
3128760,barcelone,2025-01-04,9.8,09:17:00,18:35:00,82,1.95,0.0,48,0.0,5.25
3128760,barcelone,2025-01-05,9.1,09:17:00,18:36:00,83,2.14,0.0,89,0.0,4.25
3128760,barcelone,2025-01-06,12.1,09:17:00,18:37:00,75,1.92,0.4,83,0.0,4.0
3128760,barcelone,2025-01-07,9.7,09:17:00,18:38:00,68,2.97,0.3,20,0.0,5.75
3128760,barcelone,2025-01-08,12.2,09:17:00,18:39:00,67,2.8,0.0,40,0.0,6.75
3128760,barcelone,2025-01-09,14.6,09:17:00,18:40:00,58,4.79,0.0,31,0.0,6.25
3128760,barcelone,2025-01-10,12.5,09:17:00,18:41:00,71,1.88,0.0,34,0.0,6.0
3128760,barcelone,2025-01-11,13.9,09:16:00,18:42:00,69,2.23,1.0,62,0.0,4.75
3128760,barcelone,2025-01-12,9.8,09:16:00,18:43:00,41,1.93,0.0,0,0.0,6.75
3128760,barcelone,2025-01-13,6.0,09:16:00,18:44:00,53,1.54,0.0,2,0.0,6.75
3128760,barcelone,2025-01-14,4.7,09:15:00,18:45:00,60,1.91,0.0,3,0.0,6.75
3128760,barcelone,2025-01-15,4.1,09:15:00,18:47:00,61,2.39,0.0,16,0.0,6.75
3128760,barcelone,2025-01-16,5.5,09:14:00,18:48:00,67,3.56,0.9,38,0.0,5.25
3128760,barcelone,2025-01-17,9.7,09:14:00,18:49:00,63,4.27,1.0,35,0.0,4.75
3128760,barcelone,2025-01-18,7.4,09:13:00,18:50:00,62,2.23,0.0,44,0.0,6.75
3128760,barcelone,2025-01-19,8.8,09:13:00,18:51:00,67,1.57,0.0,87,0.0,5.75
3128760,barcelone,2025-01-20,7.6,09:12:00,18:52:00,82,1.68,0.1,61,0.0,3.75
3128760,barcelone,2025-01-21,7.7,09:11:00,18:54:00,82,1.71,0.6,74,0.0,3.75
3128760,barcelone,2025-01-22,11.3,09:11:00,18:55:00,81,2.29,0.0,58,0.0,4.75
3128760,barcelone,2025-01-23,12.1,09:10:00,18:56:00,82,1.77,0.0,41,0.0,5.25
3128760,barcelone,2025-01-24,11.7,09:09:00,18:57:00,86,2.02,0.0,63,0.0,4.75
3128760,barcelone,2025-01-25,11.7,09:09:00,18:59:00,79,2.19,0.9,40,0.0,5.0
3128760,barcelone,2025-01-26,11.5,09:08:00,19:00:00,71,2.19,0.0,60,0.0,5.5
3128760,barcelone,2025-01-27,16.4,09:07:00,19:01:00,71,5.29,1.1,70,0.0,3.0
3128760,barcelone,2025-01-28,12.9,09:06:00,19:02:00,46,5.16,0.1,34,0.0,4.75
3128760,barcelone,2025-01-29,11.4,09:05:00,19:03:00,57,3.55,0.0,52,0.0,5.75
3128760,barcelone,2025-01-30,10.1,09:04:00,19:05:00,72,2.28,4.5,27,0.0,4.75
3128760,barcelone,2025-01-31,9.3,09:03:00,19:06:00,68,2.15,0.0,16,0.0,7.5
3128760,barcelone,2025-02-01,7.7,09:02:00,19:07:00,77,1.99,2.6,61,0.0,4.75
3128760,barcelone,2025-02-02,8.7,09:01:00,19:09:00,70,1.86,0.0,69,0.0,6.25
3128760,barcelone,2025-02-03,9.3,09:00:00,19:10:00,64,2.28,0.0,9,0.0,7.5
3128760,barcelone,2025-02-04,8.6,08:59:00,19:11:00,67,2.26,0.0,0,0.0,7.5
3128760,barcelone,2025-02-05,8.4,08:58:00,19:12:00,75,1.89,0.0,7,0.0,6.75
3128760,barcelone,2025-02-06,8.1,08:57:00,19:14:00,80,1.69,0.0,18,0.0,6.0
3128760,barcelone,2025-02-07,9.2,08:56:00,19:15:00,85,2.14,1.2,84,0.0,3.5
3128760,barcelone,2025-02-08,9.3,08:54:00,19:16:00,82,2.27,10.4,53,0.0,3.5
3128760,barcelone,2025-02-09,7.2,08:53:00,19:17:00,84,1.67,0.0,38,0.0,6.0
3128760,barcelone,2025-02-10,9.8,08:52:00,19:19:00,87,1.88,0.3,87,0.0,4.0
3128760,barcelone,2025-02-11,11.5,08:51:00,19:20:00,85,1.36,1.1,68,0.0,4.0
3128760,barcelone,2025-02-12,9.7,08:50:00,19:21:00,95,1.48,19.3,98,0.0,3.0
3128760,barcelone,2025-02-13,11.2,08:48:00,19:22:00,87,1.89,1.4,58,0.0,4.0
3128760,barcelone,2025-02-14,10.2,08:47:00,19:24:00,86,1.38,0.0,51,0.0,5.5
3128760,barcelone,2025-02-15,10.5,08:46:00,19:25:00,81,1.49,0.1,75,0.0,4.0
3128760,barcelone,2025-02-16,10.3,08:44:00,19:26:00,89,1.4,0.0,77,0.0,5.0
3128760,barcelone,2025-02-17,10.6,08:43:00,19:27:00,90,1.66,0.0,42,0.0,6.0
3128760,barcelone,2025-02-18,11.4,08:42:00,19:29:00,92,1.26,0.4,96,0.0,4.0
3128760,barcelone,2025-02-19,11.3,08:40:00,19:30:00,92,2.51,0.5,99,0.0,4.0
3128760,barcelone,2025-02-20,12.4,08:39:00,19:31:00,88,1.39,0.0,97,0.0,5.0
3128760,barcelone,2025-02-21,12.6,08:37:00,19:32:00,90,1.77,0.7,100,0.0,4.0
3128760,barcelone,2025-02-22,12.9,08:36:00,19:33:00,94,1.5,8.0,100,0.0,3.0
3128760,barcelone,2025-02-23,12.0,08:34:00,19:35:00,88,1.23,1.2,67,0.0,4.0
3128760,barcelone,2025-02-24,10.6,08:33:00,19:36:00,87,2.07,0.0,78,0.0,5.0
3128760,barcelone,2025-02-25,11.1,08:31:00,19:37:00,86,1.9,0.9,83,0.0,4.0
3128760,barcelone,2025-02-26,10.3,08:30:00,19:38:00,78,1.95,2.9,18,0.0,5.25
3128760,barcelone,2025-02-27,10.0,08:28:00,19:39:00,83,1.45,0.0,86,0.0,5.0
3128760,barcelone,2025-02-28,10.2,08:27:00,19:41:00,81,1.86,0.0,67,0.0,5.5
3128760,barcelone,2025-03-01,9.5,08:25:00,19:42:00,76,1.43,0.0,81,0.0,5.75
3128760,barcelone,2025-03-02,11.2,08:24:00,19:43:00,66,3.57,0.0,84,0.0,6.0
3128760,barcelone,2025-03-03,12.0,08:22:00,19:44:00,80,4.44,11.5,91,0.0,2.5
3128760,barcelone,2025-03-04,13.2,08:20:00,19:45:00,76,4.0,0.5,47,0.0,5.25
3128760,barcelone,2025-03-05,12.7,08:19:00,19:46:00,74,3.79,0.0,28,0.0,6.25
3128760,barcelone,2025-03-06,12.3,08:17:00,19:48:00,84,4.61,15.8,89,0.0,2.5
3128760,barcelone,2025-03-07,12.3,08:16:00,19:49:00,91,4.18,15.6,99,0.0,2.5
3128760,barcelone,2025-03-08,13.4,08:14:00,19:50:00,95,3.12,8.8,96,0.0,2.5
3128760,barcelone,2025-03-09,13.3,08:12:00,19:51:00,86,3.14,26.1,73,0.0,3.0
3128760,barcelone,2025-03-10,10.8,08:11:00,19:52:00,86,1.46,1.2,61,0.0,4.0
3128760,barcelone,2025-03-11,11.1,08:09:00,19:53:00,88,1.63,8.4,98,0.0,3.0
3128760,barcelone,2025-03-12,11.3,08:07:00,19:54:00,86,1.72,2.0,49,0.0,4.5
3128760,barcelone,2025-03-13,10.0,08:06:00,19:55:00,84,2.27,8.7,82,0.0,3.0
3128760,barcelone,2025-03-14,8.7,08:04:00,19:57:00,91,1.35,16.5,100,0.0,3.0
3128760,barcelone,2025-03-15,9.5,08:02:00,19:58:00,75,1.87,3.3,56,0.0,4.25
3128760,barcelone,2025-03-16,7.9,08:01:00,19:59:00,81,1.68,5.3,46,0.0,4.0
3128760,barcelone,2025-03-17,8.8,07:59:00,20:00:00,81,1.4,0.2,72,0.0,4.5
3128760,barcelone,2025-03-18,9.9,07:57:00,20:01:00,83,2.96,0.8,69,0.0,4.5
3128760,barcelone,2025-03-19,12.6,07:56:00,20:02:00,95,3.63,21.6,100,0.0,2.5
3128760,barcelone,2025-03-20,13.8,07:54:00,20:03:00,94,4.78,2.9,99,0.0,3.0
3128760,barcelone,2025-03-21,14.2,07:52:00,20:04:00,89,3.94,8.1,81,0.0,2.5
3128760,barcelone,2025-03-22,12.9,07:51:00,20:05:00,74,2.19,1.2,48,0.0,5.25
3128760,barcelone,2025-03-23,10.4,07:49:00,20:06:00,85,2.09,11.6,75,0.0,3.0
3128760,barcelone,2025-03-24,10.3,07:47:00,20:08:00,84,1.54,5.8,71,0.0,3.5
3128760,barcelone,2025-03-25,11.7,07:45:00,20:09:00,83,1.4,0.4,31,0.0,5.0
3128760,barcelone,2025-03-26,12.4,07:44:00,20:10:00,81,1.82,0.7,28,0.0,5.0
3128760,barcelone,2025-03-27,12.6,07:42:00,20:11:00,78,1.77,0.5,74,0.0,5.25
3128760,barcelone,2025-03-28,12.9,07:40:00,20:12:00,81,1.79,2.1,37,0.0,4.5
3128760,barcelone,2025-03-29,12.7,07:39:00,20:13:00,52,3.46,0.0,26,0.0,7.0
3128760,barcelone,2025-03-30,13.3,07:37:00,20:14:00,54,2.99,0.0,11,0.0,7.5
3128760,barcelone,2025-03-31,14.0,07:36:00,20:15:00,65,2.23,0.0,0,0.0,7.5
3128760,barcelone,2025-04-01,12.5,07:34:00,20:16:00,76,1.64,0.0,3,0.0,6.75
3128760,barcelone,2025-04-02,12.8,07:32:00,20:17:00,84,3.08,3.8,96,0.0,2.5
3128760,barcelone,2025-04-03,13.6,07:30:00,20:18:00,82,3.77,0.1,98,0.0,3.5
3128760,barcelone,2025-04-04,15.1,07:29:00,20:19:00,68,4.93,0.0,77,0.0,6.0
3128760,barcelone,2025-04-05,15.8,07:27:00,20:21:00,79,1.34,1.8,66,0.0,4.75
3128760,barcelone,2025-04-06,17.2,07:25:00,20:22:00,70,2.38,0.0,16,0.0,6.75
3128760,barcelone,2025-04-07,15.2,07:24:00,20:23:00,74,1.98,0.0,8,0.0,6.75
3128760,barcelone,2025-04-08,14.6,07:22:00,20:24:00,79,1.63,0.0,2,0.0,6.75
3128760,barcelone,2025-04-09,14.5,07:21:00,20:25:00,84,1.67,0.0,25,0.0,6.0
3128760,barcelone,2025-04-10,15.0,07:19:00,20:26:00,85,1.73,0.2,56,0.0,4.5
3128760,barcelone,2025-04-11,13.9,07:17:00,20:27:00,84,1.54,4.0,86,0.0,3.0
3128760,barcelone,2025-04-12,15.1,07:16:00,20:28:00,83,1.4,0.1,95,0.0,4.0
3128760,barcelone,2025-04-13,15.4,07:14:00,20:29:00,86,1.29,0.0,97,0.0,5.0
3128760,barcelone,2025-04-14,15.8,07:13:00,20:30:00,85,1.47,0.3,76,0.0,4.0
3128760,barcelone,2025-04-15,15.8,07:11:00,20:31:00,83,1.68,4.2,85,0.0,3.0
3128760,barcelone,2025-04-16,12.2,07:09:00,20:32:00,77,1.69,1.9,60,0.0,4.75
3128760,barcelone,2025-04-17,13.6,07:08:00,20:33:00,58,2.19,0.0,6,0.0,7.5
3128760,barcelone,2025-04-18,14.3,07:06:00,20:35:00,77,1.77,0.0,48,0.0,6.75
3128760,barcelone,2025-04-19,15.4,07:05:00,20:36:00,78,2.64,1.1,56,0.0,4.75
3128760,barcelone,2025-04-20,13.1,07:03:00,20:37:00,67,2.01,0.0,13,0.0,7.5
3128760,barcelone,2025-04-21,13.9,07:02:00,20:38:00,75,2.15,0.0,38,0.0,6.75
3128760,barcelone,2025-04-22,15.9,07:01:00,20:39:00,71,1.54,0.0,86,0.0,5.75
3128760,barcelone,2025-04-23,15.9,06:59:00,20:40:00,70,1.91,0.0,28,0.0,6.75
3128760,barcelone,2025-04-24,15.9,06:58:00,20:41:00,72,2.08,0.4,16,0.0,5.75
3128760,barcelone,2025-04-25,16.3,06:56:00,20:42:00,78,1.52,0.0,61,0.0,6.25
3128760,barcelone,2025-04-26,15.8,06:55:00,20:43:00,77,1.9,7.1,71,0.0,4.25
3128760,barcelone,2025-04-27,15.1,06:53:00,20:44:00,81,1.5,9.3,34,0.0,4.0
3128760,barcelone,2025-04-28,15.9,06:52:00,20:45:00,76,1.86,0.0,17,0.0,6.75
3128760,barcelone,2025-04-29,15.9,06:51:00,20:46:00,79,1.78,0.0,0,0.0,6.75
3128760,barcelone,2025-04-30,16.8,06:49:00,20:48:00,69,2.61,0.0,14,0.0,7.5
3128760,barcelone,2025-05-01,18.0,06:48:00,20:49:00,58,3.05,0.9,24,0.0,7.25
3128760,barcelone,2025-05-02,17.6,06:47:00,20:50:00,67,3.22,14.6,67,0.0,4.5
3128760,barcelone,2025-05-03,19.5,06:45:00,20:51:00,73,1.73,0.4,34,0.0,7.0
3128760,barcelone,2025-05-04,19.0,06:44:00,20:52:00,81,1.74,10.4,76,0.0,4.25
3128760,barcelone,2025-05-05,16.2,06:43:00,20:53:00,79,1.12,12.5,52,0.0,4.25
3128760,barcelone,2025-05-06,13.3,06:42:00,20:54:00,84,2.13,30.1,78,0.0,3.0
3128760,barcelone,2025-05-07,13.6,06:41:00,20:55:00,80,1.71,1.2,47,0.0,4.5
3128760,barcelone,2025-05-08,14.9,06:39:00,20:56:00,77,1.74,0.1,59,0.0,5.25
3128760,barcelone,2025-05-09,15.2,06:38:00,20:57:00,90,1.39,5.9,81,0.0,3.0
3128760,barcelone,2025-05-10,16.3,06:37:00,20:58:00,89,2.27,5.5,71,0.0,3.5
3128760,barcelone,2025-05-11,17.3,06:36:00,20:59:00,84,1.71,2.2,39,0.0,4.5
3128760,barcelone,2025-05-12,15.6,06:35:00,21:00:00,81,1.41,3.1,17,0.0,4.0
3128760,barcelone,2025-05-13,16.5,06:34:00,21:01:00,81,1.45,3.0,39,0.0,4.0
3128760,barcelone,2025-05-14,16.6,06:33:00,21:02:00,84,1.87,0.5,85,0.0,4.0
3128760,barcelone,2025-05-15,17.7,06:32:00,21:03:00,75,1.56,1.5,74,0.0,4.75
3128760,barcelone,2025-05-16,18.2,06:31:00,21:04:00,68,3.14,0.0,8,0.0,8.25
3128760,barcelone,2025-05-17,18.1,06:30:00,21:05:00,72,1.83,0.0,8,0.0,8.0
3128760,barcelone,2025-05-18,18.7,06:29:00,21:06:00,70,2.14,0.0,29,0.0,8.0
3128760,barcelone,2025-05-19,19.5,06:28:00,21:07:00,64,2.04,0.0,50,0.0,8.25
3128760,barcelone,2025-05-20,19.4,06:28:00,21:08:00,61,2.24,0.0,25,0.0,8.75
3128760,barcelone,2025-05-21,19.8,06:27:00,21:09:00,63,1.84,0.0,40,0.0,8.75
3128760,barcelone,2025-05-22,17.8,06:26:00,21:10:00,72,2.48,1.2,81,0.0,4.25
3128760,barcelone,2025-05-23,18.4,06:25:00,21:11:00,70,1.88,1.7,31,0.0,6.5
3128760,barcelone,2025-05-24,18.3,06:25:00,21:12:00,72,2.3,0.2,25,0.0,7.0
3128760,barcelone,2025-05-25,19.8,06:24:00,21:13:00,70,1.5,0.0,47,0.0,8.0
3128760,barcelone,2025-05-26,19.9,06:23:00,21:13:00,72,1.87,0.0,44,0.0,8.0
3128760,barcelone,2025-05-27,19.6,06:23:00,21:14:00,79,1.92,0.5,45,0.0,7.0
3128760,barcelone,2025-05-28,21.3,06:22:00,21:15:00,69,1.69,0.0,32,0.0,10.0
3128760,barcelone,2025-05-29,22.0,06:21:00,21:16:00,63,1.64,0.0,19,0.0,10.0
3128760,barcelone,2025-05-30,24.2,06:21:00,21:17:00,52,1.88,0.0,1,0.0,10.0
3128760,barcelone,2025-05-31,23.6,06:20:00,21:17:00,56,1.72,0.0,30,0.0,10.0
3128760,barcelone,2025-06-01,24.2,06:20:00,21:18:00,59,2.13,0.0,44,0.0,10.0
3128760,barcelone,2025-06-02,23.0,06:20:00,21:19:00,66,2.41,0.0,92,0.0,9.0
3128760,barcelone,2025-06-03,22.3,06:19:00,21:20:00,64,2.39,0.0,62,0.0,9.5
3128760,barcelone,2025-06-04,23.1,06:19:00,21:20:00,68,2.05,0.4,49,0.0,9.0
3128760,barcelone,2025-06-05,21.9,06:19:00,21:21:00,74,2.04,0.0,57,0.0,8.75
3128760,barcelone,2025-06-06,23.1,06:18:00,21:22:00,70,1.68,0.0,41,0.0,9.25
